IMPORTANTE,cod_universidad,des_universidad,curso_academico,cod_campus,des_campus,cod_centro,des_centro,cod_naturaleza_centro,des_naturaleza_centro,cod_tipo_estudio,des_tipo_estudio,cod_titulacion,des_titulacion,cod_comunidad_centro_sec,des_comunidad_centro_sec,cod_provincia_centro_sec,des_provincia_centro_sec,cod_municipio_centro_sec,des_municipio_centro_sec,lat_municipio_centro_sec,lon_municipio_centro_sec,cod_naturaleza_centro_sec,des_naturaleza_centro_sec,nota_admision,cod_pais_fin_estudio_acceso,des_pais_fin_estudio_acceso,lat_pais_fin_estudio_acceso,lon_pais_fin_estudio_acceso,cod_continente_fin_estudio_acceso,des_continente_fin_estudio_acceso,cod_agregacion_paises_fin_estudio_acceso,des_agregacion_paises_fin_estudio_acceso,cod_estudio_acceso,des_estudio_acceso,cod_especialidad_acceso,des_especialidad_acceso,des_tipo_especialidad_acceso,cod_ocupacion_estudiante,des_ocupacion_estudiante,anio_fin_estudio_acceso,cod_forma_admision,des_forma_admision,ind_accede_al_SUE_por_1a_vez,anio_acceso_SUE,ind_se_matricula_en_primero,ind_curso_adaptacion,anio_nacimiento,cod_pais_nacionalidad,des_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,cod_pais_residencia,des_pais_residencia,lat_pais_residencia,lon_pais_residencia,cod_continente_residencia,des_continente_residencia,cod_agregacion_paises_residencia,des_agregacion_paises_residencia,cod_dedicacion,des_dedicacion,cod_genero,des_genero,cod_familia_numerosa,des_familia_numerosa,cod_nivel_estudios_madre,des_nivel_estudios_madre,cod_ocupacion_madre,des_ocupacion_madre,cod_nivel_estudios_padre,des_nivel_estudios_padre,cod_ocupacion_padre,des_ocupacion_padre
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28042899.0,Facultad de Informática,1,Público,G,Grado,2501385.0,GRADO EN INGENIERÍA DEL SOFTWARE (2019),13.0,Madrid,28.0,Madrid,28129.0,SAN AGUSTÍN DEL GUADALIX,40.67867,-3.615861,1.0,Centro Público,"10,578",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,1.0,Directores y gerentes,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28042899.0,Facultad de Informática,1,Público,G,Grado,2501385.0,GRADO EN INGENIERÍA DEL SOFTWARE (2019),13.0,Madrid,28.0,Madrid,28079.0,MADRID,40.41669,-3.700346,1.0,Centro Público,"11,5",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,14.0,"Otra situación (Rentistas,…)",5.0,Estudios Superiores,8.0,Operadores de instalaciones y maquinaria y montadores
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28042899.0,Facultad de Informática,1,Público,G,Grado,2501385.0,GRADO EN INGENIERÍA DEL SOFTWARE (2019),,,,,,,,,,,"10,467",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,4.0,Empleados de tipo contable y administrativo,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28042899.0,Facultad de Informática,1,Público,G,Grado,2501385.0,GRADO EN INGENIERÍA DEL SOFTWARE (2019),8.0,Castilla La Mancha,13.0,Ciudad Real,13056.0,MIGUELTURRA,38.96479,-3.891293,1.0,Centro Público,"12,936",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales,5.0,Estudios Superiores,1.0,Directores y gerentes
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28042899.0,Facultad de Informática,1,Público,G,Grado,2501385.0,GRADO EN INGENIERÍA DEL SOFTWARE (2019),13.0,Madrid,28.0,Madrid,28079.0,MADRID,40.41669,-3.700346,3.0,Centro Privado Concertado,"10,725",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,156,China,35.86166,104.195397,142,Asia,30,Asia oriental,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,3.0,Estudios Primarios,5.0,"Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios",5.0,Estudios Superiores,7.0,"Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los operadores de instalaciones y maquinaria"
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28042899.0,Facultad de Informática,1,Público,G,Grado,2501385.0,GRADO EN INGENIERÍA DEL SOFTWARE (2019),13.0,Madrid,28.0,Madrid,28127.0,"ROZAS DE MADRID, LAS",40.49286,-3.875462,,,"10,464",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2004,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,1.0,Directores y gerentes,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28042899.0,Facultad de Informática,1,Público,G,Grado,2501385.0,GRADO EN INGENIERÍA DEL SOFTWARE (2019),,,,,,,,,,,"12,1",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,156,China,35.86166,104.195397,142,Asia,30,Asia oriental,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,2,Familia numerosa general,5.0,Estudios Superiores,1.0,Directores y gerentes,4.0,Estudios Secundarios,,
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28005.0,ALCALÁ DE HENARES,40.48166,-3.364136,1.0,Centro Público,"12,441",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,4.0,Empleados de tipo contable y administrativo,5.0,Estudios Superiores,4.0,Empleados de tipo contable y administrativo
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28903.0,TRES CANTOS,40.59907,-3.712258,1.0,Centro Público,"11,603",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,3,Mediante posesión de los títulos de Técnica/o Superior correspondientes a las enseñanzas de Formación Profesional y Enseñanzas Artísticas o de Técnica/o Deportiva/o Superior correspondientes a las enseñanzas Deportivas o títulos equivalentes,SÍ,2024,SÍ,NO,2005,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,2,Familia numerosa general,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales,4.0,Estudios Secundarios,1.0,Directores y gerentes
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28127.0,"ROZAS DE MADRID, LAS",40.49286,-3.875462,2.0,Centro Privado,"11,7",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,2,Familia numerosa general,4.0,Estudios Secundarios,14.0,"Otra situación (Rentistas,…)",5.0,Estudios Superiores,1.0,Directores y gerentes
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,8.0,Castilla La Mancha,45.0,Toledo,45165.0,TALAVERA DE LA REINA,39.9598,-4.834432,2.0,Centro Privado,"11,982",,,,,,,,,,,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2004,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales,5.0,Estudios Superiores,1.0,Directores y gerentes
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28079.0,MADRID,40.41669,-3.700346,1.0,Centro Público,"12,4",,,,,,,,,,,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,4.0,Empleados de tipo contable y administrativo,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28079.0,MADRID,40.41669,-3.700346,,,"11,526",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,2,Familia numerosa general,5.0,Estudios Superiores,,,4.0,Estudios Secundarios,5.0,"Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios"
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28074.0,LEGANÉS,40.32642,-3.758988,1.0,Centro Público,"11,675",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,2,Estudiantes procedentes de sistemas miembros de la Unión Europea o de otros Estados con los que España haya suscrito Acuerdos Internacionales a este respecto que cumplan los requisitos exigidos en su respectivo país para el acceso a la universidad. ,SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,2,Familia numerosa general,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales,4.0,Estudios Secundarios,8.0,Operadores de instalaciones y maquinaria y montadores
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28080.0,MAJADAHONDA,40.47283,-3.872304,,,"12,686",,,,,,,,,,,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales,5.0,Estudios Superiores,10.0,Parado
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28152.0,TORRELODONES,40.57628,-3.929452,2.0,Centro Privado,"11,874",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2005,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,504.0,Marruecos,31.791702,-7.09262,2.0,África,15.0,África septentrional,1,Tiempo completo,H,Hombre,1,No,4.0,Estudios Secundarios,5.0,"Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios",5.0,Estudios Superiores,,
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28061.0,GALAPAGAR,40.57736,-4.00357,2.0,Centro Privado,"11,339",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",NO,2023,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,4.0,Estudios Secundarios,8.0,Operadores de instalaciones y maquinaria y montadores,5.0,Estudios Superiores,9.0,Trabajadores no cualificados
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28079.0,MADRID,40.41669,-3.700346,2.0,Centro Privado,"11,353",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,,,3.0,Estudios Primarios,8.0,Operadores de instalaciones y maquinaria y montadores
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28079.0,MADRID,40.41669,-3.700346,,,"11,83",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,12.0,Amos de casa,5.0,Estudios Superiores,1.0,Directores y gerentes
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,,,,,,,,,,,"12,403",,,,,,,,,,,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",NO,2023,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales,4.0,Estudios Secundarios,8.0,Operadores de instalaciones y maquinaria y montadores
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28080.0,MAJADAHONDA,40.47283,-3.872304,,,"11,895",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,1.0,Directores y gerentes,3.0,Estudios Primarios,9.0,Trabajadores no cualificados
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28092.0,MÓSTOLES,40.32277,-3.865741,1.0,Centro Público,"11,853",,,,,,,,,7.0,Bachillerato LOMCE,0702,Ciencias,Bachillerato LOMCE,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2004,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,4.0,Estudios Secundarios,10.0,Parado,5.0,Estudios Superiores,1.0,Directores y gerentes
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,,,,,,,,,,,"11,726",,,,,,,,,4.0,Técnico /Técnica Superior de Formación Profesional o título equivalente,0406,Comercio y marketing,Formación profesional o título equivalente,,,,2,Estudiantes procedentes de sistemas miembros de la Unión Europea o de otros Estados con los que España haya suscrito Acuerdos Internacionales a este respecto que cumplan los requisitos exigidos en su respectivo país para el acceso a la universidad. ,SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales,5.0,Estudios Superiores,14.0,"Otra situación (Rentistas,…)"
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,5.0,Canarias,35.0,Las Palmas,35024.0,TEGUISE,29.05942,-13.5603,2.0,Centro Privado,"11,362",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2005,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,2.0,Técnicos y profesionales científicos e intelectuales,3.0,Estudios Primarios,9.0,Trabajadores no cualificados
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28079.0,MADRID,40.41669,-3.700346,3.0,Centro Privado Concertado,"11,761",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,1,"Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)",SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,4.0,Estudios Secundarios,5.0,"Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios",5.0,Estudios Superiores,,
LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización,10,Universidad Complutense de Madrid,2024-25,1001,Ciudad Universitaria,28026869.0,Facultad de Estudios Estadísticos,1,Público,G,Grado,2504341.0,GRADO EN CIENCIA DE LOS DATOS APLICADA,13.0,Madrid,28.0,Madrid,28079.0,MADRID,40.41669,-3.700346,2.0,Centro Privado,"11,453",,,,,,,,,8.0,Bachillerato LOMLOE,,,,,,,2,Estudiantes procedentes de sistemas miembros de la Unión Europea o de otros Estados con los que España haya suscrito Acuerdos Internacionales a este respecto que cumplan los requisitos exigidos en su respectivo país para el acceso a la universidad. ,SÍ,2024,SÍ,NO,2006,724,España,40.463667,-3.74922,150,Europa,39,Europa meridional,724.0,España,40.463667,-3.74922,150.0,Europa,39.0,Europa meridional,1,Tiempo completo,H,Hombre,1,No,5.0,Estudios Superiores,,,4.0,Estudios Secundarios,14.0,"Otra situación (Rentistas,…)"
