"IMPORTANTE","cod_universidad","des_universidad","curso_academico","cod_campus","des_campus","cod_centro","des_centro","cod_naturaleza_centro","des_naturaleza_centro","cod_tipo_estudio","des_tipo_estudio","cod_titulacion","des_titulacion","cod_comunidad_centro_sec","des_comunidad_centro_sec","cod_provincia_centro_sec","des_provincia_centro_sec","cod_municipio_centro_sec","des_municipio_centro_sec","lat_municipio_centro_sec","lon_municipio_centro_sec","cod_naturaleza_centro_sec","des_naturaleza_centro_sec","nota_admision","cod_pais_fin_estudio_acceso","des_pais_fin_estudio_acceso","lat_pais_fin_estudio_acceso","lon_pais_fin_estudio_acceso","cod_continente_fin_estudio_acceso","des_continente_fin_estudio_acceso","cod_agregacion_paises_fin_estudio_acceso","des_agregacion_paises_fin_estudio_acceso","cod_estudio_acceso","des_estudio_acceso","cod_especialidad_acceso","des_especialidad_acceso","des_tipo_especialidad_acceso","cod_ocupacion_estudiante","des_ocupacion_estudiante","anio_fin_estudio_acceso","cod_forma_admision","des_forma_admision","ind_accede_al_SUE_por_1a_vez","anio_acceso_SUE","ind_se_matricula_en_primero","ind_curso_adaptacion","anio_nacimiento","cod_pais_nacionalidad","des_pais_nacionalidad","lat_pais_nacionalidad","lon_pais_nacionalidad","cod_continente_nacionalidad","des_continente_nacionalidad","cod_agregacion_paises_nacionalidad","des_agregacion_paises_nacionalidad","cod_pais_residencia","des_pais_residencia","lat_pais_residencia","lon_pais_residencia","cod_continente_residencia","des_continente_residencia","cod_agregacion_paises_residencia","des_agregacion_paises_residencia","cod_dedicacion","des_dedicacion","cod_genero","des_genero","cod_familia_numerosa","des_familia_numerosa","cod_nivel_estudios_madre","des_nivel_estudios_madre","cod_ocupacion_madre","des_ocupacion_madre","cod_nivel_estudios_padre","des_nivel_estudios_padre","cod_ocupacion_padre","des_ocupacion_padre"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28123","RIVAS-VACIAMADRID","40.3297","-3.516941","2","Centro Privado","7,774",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales","5","Estudios Superiores","01","Directores y gerentes"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","6","Cantabria","39","Cantabria","39059","REINOSA","43.00071","-4.139154","2","Centro Privado","7,826",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","NO","2023","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","01","Directores y gerentes","5","Estudios Superiores","11","Jubilado"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","3","Centro Privado Concertado","6,235",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales","4","Estudios Secundarios","04","Empleados de tipo contable y administrativo"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","2","Centro Privado","7,314",,,,,,,,,"04","Técnico /Técnica Superior de Formación Profesional o título equivalente","0423","Servicios socioculturales y a la comunidad","Formación profesional o título equivalente",,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","11","Jubilado","4","Estudios Secundarios","07","Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los operadores de instalaciones y maquinaria"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)",,,,,,,,,,,"8,43",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2005","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","2","Familia numerosa general","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales","5","Estudios Superiores","01","Directores y gerentes"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)",,,,,,,,,,,"8,013",,,,,,,,,"07","Bachillerato LOMCE","0703","Humanidades y Ciencias Sociales","Bachillerato LOMCE",,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2003","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","1","Centro Público","8,344",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2001","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","4","Estudios Secundarios","14","Otra situación (Rentistas,…)","5","Estudios Superiores",,
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28130","SAN FERNANDO DE HENARES","40.42553","-3.536694","1","Centro Público","7,5",,,,,,,,,"07","Bachillerato LOMCE","0703","Humanidades y Ciencias Sociales","Bachillerato LOMCE",,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2005","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","01","Directores y gerentes","4","Estudios Secundarios","03","Técnicos y profesionales de apoyo"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","2","Centro Privado","6,464",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","04","Empleados de tipo contable y administrativo","5","Estudios Superiores","01","Directores y gerentes"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28130","SAN FERNANDO DE HENARES","40.42553","-3.536694","1","Centro Público","7,342",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2004","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","03","Técnicos y profesionales de apoyo","4","Estudios Secundarios","14","Otra situación (Rentistas,…)"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28006","ALCOBENDAS","40.54754","-3.642091","1","Centro Público","9,607",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2000","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales","5","Estudios Superiores","04","Empleados de tipo contable y administrativo"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28127","ROZAS DE MADRID, LAS","40.49286","-3.875462",,,"10,123",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","2","Familia numerosa general","5","Estudios Superiores","11","Jubilado","5","Estudios Superiores","01","Directores y gerentes"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","8","Castilla La Mancha","45","Toledo","45168","TOLEDO","39.85678","-4.024476","2","Centro Privado","9,988",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2005","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","03","Técnicos y profesionales de apoyo","3","Estudios Primarios","08","Operadores de instalaciones y maquinaria y montadores"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","2","Centro Privado","8,248",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","04","Empleados de tipo contable y administrativo","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","2","Centro Privado","8,075",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","10","Parado","5","Estudios Superiores","01","Directores y gerentes"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","8","Castilla La Mancha","45","Toledo","45205","YUNCOS","40.0842","-3.875736","1","Centro Público","6,182",,,,,,,,,,,,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2005","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","01","Directores y gerentes","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","3","Centro Privado Concertado","5,811",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales","5","Estudios Superiores","03","Técnicos y profesionales de apoyo"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","2","Centro Privado","7,186",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","2","Familia numerosa general","4","Estudios Secundarios","01","Directores y gerentes","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28127","ROZAS DE MADRID, LAS","40.49286","-3.875462","2","Centro Privado","10,136",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"03","Mediante posesión de los títulos de Técnica/o Superior correspondientes a las enseñanzas de Formación Profesional y Enseñanzas Artísticas o de Técnica/o Deportiva/o Superior correspondientes a las enseñanzas Deportivas o títulos equivalentes","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","4","Estudios Secundarios","14","Otra situación (Rentistas,…)","4","Estudios Secundarios","14","Otra situación (Rentistas,…)"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","2","Centro Privado","6,836",,,,,,,,,,,,,,,,,"07","Estudios procedentes de sistemas educativos extranjeros, previa solicitud de homologación, del título de origen al título español de bachiller","SÍ","2024","SÍ","NO","2002","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","10","Parado","4","Estudios Secundarios",,
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","1","Centro Público","7,164",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2005","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","01","Directores y gerentes","5","Estudios Superiores","01","Directores y gerentes"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","2","Centro Privado","6,153",,,,,,,,,,,,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","4","Estudios Secundarios","04","Empleados de tipo contable y administrativo","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346",,,"6,29",,,,,,,,,,,,,,,,,"01","Pruebas de Acceso a la Universidad (EVAU, PAU y Pruebas de Acceso anteriores)","NO","2022","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","01","Directores y gerentes","4","Estudios Secundarios","02","Técnicos y profesionales científicos e intelectuales"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","1","Centro Público","5,861",,,,,,,,,,,,,,,,,"03","Mediante posesión de los títulos de Técnica/o Superior correspondientes a las enseñanzas de Formación Profesional y Enseñanzas Artísticas o de Técnica/o Deportiva/o Superior correspondientes a las enseñanzas Deportivas o títulos equivalentes","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","2","Familia numerosa general","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales","4","Estudios Secundarios","07","Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los operadores de instalaciones y maquinaria"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","010","Universidad Complutense de Madrid","2024-25","01004","Campus del centro ""Centro de Enseñanza Superior Cardenal Cisneros""","28027141","Colegio Universitario Cardenal Cisneros","2","Privado","G","Grado","2500692","GRADO EN PSICOLOGÍA (2020) CENTRO CARDENAL CISNEROS (187)","13","Madrid","28","Madrid","28079","MADRID","40.41669","-3.700346","2","Centro Privado","5,361",,,,,,,,,"08","Bachillerato LOMLOE",,,,,,,"10","Mediante traslado de Expediente proveniente de otro estudio de  grado (al menos 30 créditos reconocidos)","SÍ","2024","SÍ","NO","2006","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1","Tiempo completo","M","Mujer","1","No","5","Estudios Superiores","02","Técnicos y profesionales científicos e intelectuales","5","Estudios Superiores","01","Directores y gerentes"
